Tct Id,Topic Name,LC URI,LC closeMatch,FAST_URI,FAST closeMatch,VIAF_URI,Wikidata_URI,Wikidata closeMatch
4505,"Crane, Stephen",http://id.loc.gov/authorities/names/n81023065,,http://id.worldcat.org/fast/68770,,https://viaf.org/viaf/100175928,https://www.wikidata.org/entity/Q206534,
4514,Dante,http://id.loc.gov/authorities/names/n78095495,,http://id.worldcat.org/fast/29097,,https://viaf.org/viaf/97105654,https://www.wikidata.org/entity/Q1067,
4537,"Dylan, Bob",http://id.loc.gov/authorities/names/n50030190,,http://id.worldcat.org/fast/10041,,https://viaf.org/viaf/111894442,https://www.wikidata.org/entity/Q392,
4540,"Eisenhower, Dwight D.",http://id.loc.gov/authorities/names/n79066408,,http://id.worldcat.org/fast/37714,,https://viaf.org/viaf/100176316,https://www.wikidata.org/entity/Q9916,
4547,"Eliot, T. S.",http://id.loc.gov/authorities/names/n79006870,,http://id.worldcat.org/fast/30202,,https://viaf.org/viaf/56609282,https://www.wikidata.org/entity/Q37767,
4557,"Epstein, Joseph",http://id.loc.gov/authorities/names/n80166765,,http://id.worldcat.org/fast/65960,,https://viaf.org/viaf/111864682,https://www.wikidata.org/entity/Q974779,
4567,fascism,http://id.loc.gov/authorities/subjects/sh85047355,,http://id.worldcat.org/fast/921551,,,https://www.wikidata.org/entity/Q6223,
4579,"Fitzgerald, F. Scott",http://id.loc.gov/authorities/names/n79006871,,http://id.worldcat.org/fast/30203,,https://viaf.org/viaf/100254195,https://www.wikidata.org/entity/Q93354,
4596,"Ginsberg, Allen",http://id.loc.gov/authorities/names/n79109040,,http://id.worldcat.org/fast/42980,,https://viaf.org/viaf/108417923,https://www.wikidata.org/entity/Q6711,
4600,"Glazier, Loss Pequeno",http://id.loc.gov/authorities/names/n90661419,,http://id.worldcat.org/fast/271466,,https://viaf.org/viaf/64119578,https://www.wikidata.org/entity/Q6683722,
4612,Hamlet,,,,,,https://www.wikidata.org/entity/Q2447542,
4615,"Harper, Michael",http://id.loc.gov/authorities/names/n79119014,,http://id.worldcat.org/fast/44172,,https://viaf.org/viaf/110524046,https://www.wikidata.org/entity/Q6834064,
4620,"Hass, Robert",http://id.loc.gov/authorities/names/n83039272,,http://id.worldcat.org/fast/110395,,https://viaf.org/viaf/26975,https://www.wikidata.org/entity/Q370513,
4621,"Hawthorne, Nathaniel",http://id.loc.gov/authorities/names/n79007728,,http://id.worldcat.org/fast/30387,,https://viaf.org/viaf/44435463,https://www.wikidata.org/entity/Q69339,
4626,"Hemingway, Ernest",http://id.loc.gov/authorities/names/n78078534,,http://id.worldcat.org/fast/27488,,https://viaf.org/viaf/97006051,https://www.wikidata.org/entity/Q23434,
4637,"Shakur, Tupac",http://id.loc.gov/authorities/names/n93086906,,http://id.worldcat.org/fast/327924,,https://viaf.org/viaf/54339977,https://www.wikidata.org/entity/Q6107,
4643,Hobbes -- Thomas,http://id.loc.gov/authorities/names/n79059190,,http://id.worldcat.org/fast/36297,,https://viaf.org/viaf/59083895,https://www.wikidata.org/entity/Q37621,
4650,"Howe, Irving",http://id.loc.gov/authorities/names/n78096893,,http://id.worldcat.org/fast/29315,,https://viaf.org/viaf/108241502,https://www.wikidata.org/entity/Q728615,
4652,"Howells, William Dean",http://id.loc.gov/authorities/names/n80002569,,http://id.worldcat.org/fast/48450,,https://viaf.org/viaf/95191935,https://www.wikidata.org/entity/Q526709,
4657,"Huxley, Aldous",http://id.loc.gov/authorities/names/n80057246,,http://id.worldcat.org/fast/54773,,https://viaf.org/viaf/71392434,https://www.wikidata.org/entity/Q81447,
4658,Hypertext,,,,,,https://www.wikidata.org/entity/Q93241,
4666,iPhone,http://id.loc.gov/authorities/subjects/sh2007007371,,http://id.worldcat.org/fast/1743856,,,https://www.wikidata.org/entity/Q2766,
4667,iPod,,,http://id.worldcat.org/fast/1201676,,,https://www.wikidata.org/entity/Q9479,
4669,Jackass,,,,,https://viaf.org/viaf/182435750,https://www.wikidata.org/entity/Q465616,
4672,"James, Henry",http://id.loc.gov/authorities/names/n78091982,,http://id.worldcat.org/fast/28686,,https://viaf.org/viaf/36920030,https://www.wikidata.org/entity/Q170509,
4684,"Jonson, Ben",http://id.loc.gov/authorities/names/n80044918,,http://id.worldcat.org/fast/53328,,https://viaf.org/viaf/292789691,https://www.wikidata.org/entity/Q193857,
4696,"Kerouac, Jack",http://id.loc.gov/authorities/names/n80036674,,http://id.worldcat.org/fast/52352,,https://viaf.org/viaf/27066713,https://www.wikidata.org/entity/Q160534,
4698,"King, Dr. Martin Luther, Jr., Chicago riots after the assassination of",,,,,,,
4701,"Wittgenstein, Ludwig",http://id.loc.gov/authorities/names/n79032058,,http://id.worldcat.org/fast/32844,,https://viaf.org/viaf/24609378,https://www.wikidata.org/entity/Q9391,
4703,"Riley, James Whitcomb",http://id.loc.gov/authorities/names/n79089084,,http://id.worldcat.org/fast/40531,,https://viaf.org/viaf/77111882,https://www.wikidata.org/entity/Q770177,
4719,"Lawrence, D. H.",http://id.loc.gov/authorities/names/n79018450,,http://id.worldcat.org/fast/31306,,https://viaf.org/viaf/95150359,https://www.wikidata.org/entity/Q34970,
4739,"Longfellow, William Wadsworth -- letter to James Whitcomb Riley",,,,,,,
4747,"Lowell, James Russell",http://id.loc.gov/authorities/names/n79076124,,http://id.worldcat.org/fast/38881,,https://viaf.org/viaf/29549920,https://www.wikidata.org/entity/Q449670,
4748,"Lynn, David",,,,,,,
4755,"Mandela, Nelson",http://id.loc.gov/authorities/names/n85153068,,http://id.worldcat.org/fast/1899655,,https://viaf.org/viaf/98029748,https://www.wikidata.org/entity/Q8023,
4758,Manuscripts,http://id.loc.gov/authorities/subjects/sh85080672,,http://id.worldcat.org/fast/1424060,,,https://www.wikidata.org/entity/Q87167,
4761,"Marley, Bob",http://id.loc.gov/authorities/names/n81020153,,http://id.worldcat.org/fast/68337,,https://viaf.org/viaf/14778710,https://www.wikidata.org/entity/Q409,
4781,"Millay, Edna St. Vincent",http://id.loc.gov/authorities/names/n79062746,,http://id.worldcat.org/fast/36957,,https://viaf.org/viaf/90721763,https://www.wikidata.org/entity/Q62134,
4782,"Milton, John",http://id.loc.gov/authorities/names/n78095532,,http://id.worldcat.org/fast/29106,,https://viaf.org/viaf/17226855,https://www.wikidata.org/entity/Q79759,
4803,spaces,,,,,,,
4813,New Criticism,http://id.loc.gov/authorities/subjects/sh85091257,,http://id.worldcat.org/fast/1036719,,,https://www.wikidata.org/entity/Q742302,
4818,Newsweek,,,,,https://viaf.org/viaf/152433724,https://www.wikidata.org/entity/Q188413,
4819,New York Times Book Review,,,,,,https://www.wikidata.org/entity/Q2413088,
4824,"Nolan, Jeanette Covert, account of Riley's faux-Poe hoax, James Whitcomb Riley: Hoosier Poet",,,,,,,
4828,NPR,http://id.loc.gov/authorities/names/n79033338,,http://id.worldcat.org/fast/531135,,https://viaf.org/viaf/135982740,https://www.wikidata.org/entity/Q671510,
4832,object relations theory,http://id.loc.gov/authorities/subjects/sh85093655,,http://id.worldcat.org/fast/1042793,,,https://www.wikidata.org/entity/Q1399895,
4848,"Rahv, Philip",http://id.loc.gov/authorities/names/n79056279,,http://id.worldcat.org/fast/35836,,https://viaf.org/viaf/73974415,https://www.wikidata.org/entity/Q7184263,
4906,"Robinson, E. A.",http://id.loc.gov/authorities/names/n80008798,,http://id.worldcat.org/fast/49127,,https://viaf.org/viaf/64021896,https://www.wikidata.org/entity/Q1294394,
4923,"Sapir, Edward",http://id.loc.gov/authorities/names/n50017361,,http://id.worldcat.org/fast/5475,,https://viaf.org/viaf/71432791,https://www.wikidata.org/entity/Q191095,
4925,"Scalia, Antonin",http://id.loc.gov/authorities/names/n85351211,,http://id.worldcat.org/fast/184458,,https://viaf.org/viaf/79211571,https://www.wikidata.org/entity/Q11156,
4929,"Second Life, social networking site",,,,,,,
4934,"Shelley, Percy Bysshe",http://id.loc.gov/authorities/names/n79054060,,http://id.worldcat.org/fast/35250,,https://viaf.org/viaf/95159449,https://www.wikidata.org/entity/Q93343,
4944,"Smith, Craig",,,,,,,
4962,"Strickland, Stephanie",http://id.loc.gov/authorities/names/n88098495,,http://id.worldcat.org/fast/228444,,https://viaf.org/viaf/21228637,https://www.wikidata.org/entity/Q7608406,
4970,"Thomas, Dylan",http://id.loc.gov/authorities/names/n79021315,,http://id.worldcat.org/fast/31672,,https://viaf.org/viaf/73860698,https://www.wikidata.org/entity/Q191023,
4985,"Valery, Paul",http://id.loc.gov/authorities/names/n80005093,,http://id.worldcat.org/fast/48705,,https://viaf.org/viaf/61553403,https://www.wikidata.org/entity/Q200639,
4993,voice,,,,,,,
4996,The Wall Street Journal,http://id.loc.gov/authorities/names/n79097650,,,,https://viaf.org/viaf/134856480,https://www.wikidata.org/entity/Q164746,
4998,"Warren, Robert Penn",http://id.loc.gov/authorities/names/n78091524,,http://id.worldcat.org/fast/28653,,https://viaf.org/viaf/61553765,https://www.wikidata.org/entity/Q312720,
5004,"West, Kanye",http://id.loc.gov/authorities/names/no2004046362,,http://id.worldcat.org/fast/1589804,,https://viaf.org/viaf/61794068,https://www.wikidata.org/entity/Q15935,
5008,"White, Hayden",http://id.loc.gov/authorities/names/n50020220,,http://id.worldcat.org/fast/6550,,https://viaf.org/viaf/85186152,https://www.wikidata.org/entity/Q434818,
5010,"Whitehead, Alfred North",http://id.loc.gov/authorities/names/n79058622,,http://id.worldcat.org/fast/36159,,https://viaf.org/viaf/17265242,https://www.wikidata.org/entity/Q183372,
5011,"Whitman, Walt",http://id.loc.gov/authorities/names/n79081476,,http://id.worldcat.org/fast/39575,,https://viaf.org/viaf/2478331,https://www.wikidata.org/entity/Q81438,
5014,"Whittier, John Greenleaf",http://id.loc.gov/authorities/names/n80034928,,http://id.worldcat.org/fast/52143,,https://viaf.org/viaf/19723987,https://www.wikidata.org/entity/Q458372,
5031,"Woolf, Virginia",http://id.loc.gov/authorities/names/n79041870,,http://id.worldcat.org/fast/33879,,https://viaf.org/viaf/39385478,https://www.wikidata.org/entity/Q40909,
5034,"Wright, James",http://id.loc.gov/authorities/names/n50028672,,http://id.worldcat.org/fast/1801802,,https://viaf.org/viaf/12322205,https://www.wikidata.org/entity/Q6145850,
5038,"Wright, James -- father's labor at Hazel-Atlas Glass",,,,,,,
5060,"Wright, James -- ""The Continental Can Company at Six O'Clock"" (unpublished draft)",,,,,,,
5070,"Wright, James -- ""Lying in a Hammock at Pine Island, Minnesota"" (unpublished draft)",,,,,,,
5073,"Wright, James -- ""The Mating of Dreams"" (unpublished draft)",,,,,,,
5085,"Wright, James -- ""Two Images of One Place"" (unpublished draft)",,,,,,,
5091,"Yeats, William Butler",http://id.loc.gov/authorities/names/n78095579,,http://id.worldcat.org/fast/29120,,https://viaf.org/viaf/46768718,https://www.wikidata.org/entity/Q40213,
5098,Achenar,,,,,,,
5099,Adventure,,,,,,https://www.wikidata.org/entity/Q379915,
5109,Atrus,,,,,,,
5112,Battlezone,,,,,https://viaf.org/viaf/16145541707496601647,https://www.wikidata.org/entity/Q4873269,
5123,Catherine,,,,,,,
5128,Cosmic Osmo,,,,,,https://www.wikidata.org/entity/Q5174090,
5139,Doom,,,http://id.worldcat.org/fast/1382737,,,https://www.wikidata.org/entity/Q655219,
5141,D'ni (Dunny),,,,,,,
5152,Gehn,,,,,,,
5155,graphics,,,http://id.worldcat.org/fast/946595,,,https://www.wikidata.org/entity/Q1027879,
5172,library,http://id.loc.gov/authorities/subjects/sh85076502,,,,,https://www.wikidata.org/entity/Q7075,
5173,linking books,,,,,,,
5183,Miller brothers,http://id.loc.gov/authorities/names/no98038185,,http://id.worldcat.org/fast/734815,,,,
5186,Myst,http://id.loc.gov/authorities/names/n94032907,,http://id.worldcat.org/fast/1383337,,,https://www.wikidata.org/entity/Q6497116,
5234,puzzles,http://id.loc.gov/authorities/subjects/sh85109260,,http://id.worldcat.org/fast/1084492,,,https://www.wikidata.org/entity/Q13698,
5237,realMyst,,,,,,,
5244,Riven,http://id.loc.gov/authorities/names/n97071769,,http://id.worldcat.org/fast/1388947,,https://viaf.org/viaf/180339747,https://www.wikidata.org/entity/Q2265002,
5272,"Sims, The",,,,,,https://www.wikidata.org/entity/Q4897444,
5273,Sirrus,,,,,,,
5276,sound,http://id.loc.gov/authorities/childrensSubjects/sj96006133,,http://id.worldcat.org/fast/1126935,,,https://www.wikidata.org/entity/Q11461,
5294,"Tolkien, J. R. R.",http://id.loc.gov/authorities/names/n79005673,,http://id.worldcat.org/fast/30031,,https://viaf.org/viaf/95218067,https://www.wikidata.org/entity/Q892,
5306,"Wells, H. G.",http://id.loc.gov/authorities/names/n79063613,,http://id.worldcat.org/fast/37177,,https://viaf.org/viaf/97006424,https://www.wikidata.org/entity/Q42511,
5314,affordances,,,,,,,
5320,ammo,http://id.loc.gov/authorities/subjects/sh85004555,,http://id.worldcat.org/fast/807788,,,https://www.wikidata.org/entity/Q185785,
5324,arcades and arcade gaming,http://id.loc.gov/authorities/subjects/sh2009000044,closeMatch,,,,,
5326,artificial intelligence,http://id.loc.gov/authorities/subjects/sh85008180,,http://id.worldcat.org/fast/817247,,,https://www.wikidata.org/entity/Q11660,
5327,audio,,,,,,https://www.wikidata.org/entity/Q26987250,
5330,Baron of Hell,,,,,,,
5337,boss,,,,,,https://www.wikidata.org/entity/Q1251441,closeMatch
5339,Cacodemon,,,,,,https://www.wikidata.org/entity/Q2988576,
5343,"Carmack, John",http://id.loc.gov/authorities/names/n2002104692,,http://id.worldcat.org/fast/480825,,https://viaf.org/viaf/226231865,https://www.wikidata.org/entity/Q92605,
5349,"Cloud, Kevin",http://id.loc.gov/authorities/names/no2004071102,,http://id.worldcat.org/fast/1592759,,https://viaf.org/viaf/110149106172968491322,https://www.wikidata.org/entity/Q738896,
5352,composition,,,,,,,
5360,damage,,,,,,https://www.wikidata.org/entity/Q481609,
5366,demons,,,http://id.worldcat.org/fast/890199,closeMatch,,https://www.wikidata.org/entity/Q177413,
5367,descent,,,,,,,
5375,Doom II,http://id.loc.gov/authorities/names/n96070940,,http://id.worldcat.org/fast/1387265,,https://viaf.org/viaf/177103986,https://www.wikidata.org/entity/Q755186,
5376,Doom 3,,,,,https://viaf.org/viaf/306353969,https://www.wikidata.org/entity/Q203310,
5385,fear,http://id.loc.gov/authorities/subjects/sh85047514,,http://id.worldcat.org/fast/922034,,,https://www.wikidata.org/entity/Q44619,
5386,First Person Shooter (FPS),,,,,,https://www.wikidata.org/entity/Q185029,
5397,genre,,,,,,https://www.wikidata.org/entity/Q483394,
5399,gothic,,,,,,,
5404,"Hall, Tom",,,,,,https://www.wikidata.org/entity/Q1353861,
5405,Halo series,http://id.loc.gov/authorities/names/no2011031187,,,,https://viaf.org/viaf/186609684,https://www.wikidata.org/entity/Q1747150,
5407,Hell,http://id.loc.gov/authorities/subjects/sh85060058,,http://id.worldcat.org/fast/954747,,,https://www.wikidata.org/entity/Q564,
5414,id Software,http://id.loc.gov/authorities/names/nr2002015018,,http://id.worldcat.org/fast/771786,,https://viaf.org/viaf/151735566,https://www.wikidata.org/entity/Q204474,
5417,Imp,,,,,,https://www.wikidata.org/entity/Q34315358,closeMatch
5420,keycard,,,,,,,
5426,lift,,,http://id.worldcat.org/fast/958644,closeMatch,,https://www.wikidata.org/entity/Q132911,closeMatch
5446,monster closet,,,,,,,
5447,multiplayer,,,,,,,
5449,Nintendo,http://id.loc.gov/authorities/subjects/sh91002267,,http://id.worldcat.org/fast/1037853,closeMatch,https://viaf.org/viaf/145603854,https://www.wikidata.org/entity/Q8093,
5451,nukage,,,,,,,
5456,"Petersen, Sandy",http://id.loc.gov/authorities/names/n88154977,,,,https://viaf.org/viaf/93212447,https://www.wikidata.org/entity/Q2703640,
5458,Pinky,,,,,,,
5466,Portal,,,,,,https://www.wikidata.org/entity/Q274897,
5472,psychology,http://id.loc.gov/authorities/subjects/sh85108459,,http://id.worldcat.org/fast/1081447,,,https://www.wikidata.org/entity/Q9418,
5473,Quake series,,,,,,https://www.wikidata.org/entity/Q902784,
5480,Role-playing games (RPGs),,,,,,,
5481,"Romero, John",http://id.loc.gov/authorities/names/n2002104686,,http://id.worldcat.org/fast/480824,,https://viaf.org/viaf/45363512,https://www.wikidata.org/entity/Q280045,
5485,science fiction,http://id.loc.gov/authorities/subjects/sh85118629,,http://id.worldcat.org/fast/1108566,,,https://www.wikidata.org/entity/Q24925,
5489,sectors,,,,,,,
5491,shareware,http://id.loc.gov/authorities/subjects/sh91002599,,http://id.worldcat.org/fast/1115269,,,https://www.wikidata.org/entity/Q185534,
5492,shooter,,,,,,,
5494,shotgun,http://id.loc.gov/authorities/subjects/sh85122086,,http://id.worldcat.org/fast/1117690,,,https://www.wikidata.org/entity/Q486396,
5516,"textures, texture mapping",http://id.loc.gov/authorities/subjects/sh2006009085,closeMatch,,,,,
5518,Trooper,,,,,,,
5521,Ultima Underworld,http://id.loc.gov/authorities/names/n92120602,,http://id.worldcat.org/fast/1380272,,,https://www.wikidata.org/entity/Q1891590,
5527,weapons,http://id.loc.gov/authorities/subjects/sh85007341,,http://id.worldcat.org/fast/1173008,,,https://www.wikidata.org/entity/Q728,
5532,Wolfenstein 3D,,,,,https://viaf.org/viaf/302155238,https://www.wikidata.org/entity/Q18940,
5533,zombie/zombies,,,http://id.worldcat.org/fast/1184595,,,https://www.wikidata.org/entity/Q9406,
5536,Afrika Bambaataa (hip-hop DJ),http://id.loc.gov/authorities/names/no2002053226,,http://id.worldcat.org/fast/1573120,,,https://www.wikidata.org/entity/Q316872,
5538,allegory,http://id.loc.gov/authorities/subjects/sh85003642,,http://id.worldcat.org/fast/805516,,,https://www.wikidata.org/entity/Q18535,
5542,Appropriation,,,,,,,
5550,authenticity,http://id.loc.gov/authorities/subjects/sh85009785,,http://id.worldcat.org/fast/821634,,,https://www.wikidata.org/entity/Q2360032,
5552,"Baker, Houston A., Jr.",http://id.loc.gov/authorities/names/n79075150,,http://id.worldcat.org/fast/38764,,https://viaf.org/viaf/91242501,https://www.wikidata.org/entity/Q5916340,
5561,"Bell, Derrick",http://id.loc.gov/authorities/names/n80108794,,http://id.worldcat.org/fast/59668,,https://viaf.org/viaf/17353786,https://www.wikidata.org/entity/Q5262976,
5563,"Berlin, Ira",http://id.loc.gov/authorities/names/n82051071,,,,https://viaf.org/viaf/108855629,https://www.wikidata.org/entity/Q1167733,
5569,Blues,,,http://id.worldcat.org/fast/835056,,,https://www.wikidata.org/entity/Q9759,
5575,"Brown, Michael S.",http://id.loc.gov/authorities/names/n82135923,,http://id.worldcat.org/fast/424129,,https://viaf.org/viaf/109187817,,
5576,"Brown, Sterling",http://id.loc.gov/authorities/names/n50039680,,http://id.worldcat.org/fast/1716616,,https://viaf.org/viaf/7510718,https://www.wikidata.org/entity/Q3498772,
5577,Brown v. Board of Education (I),,,,,,,
5588,"Christian, Barbara",http://id.loc.gov/authorities/names/n84034685,,http://id.worldcat.org/fast/1462856,,https://viaf.org/viaf/92449176,https://www.wikidata.org/entity/Q4858812,
5590,Civil Rights Act (of 1964),http://id.loc.gov/authorities/names/n84150184,,,,https://viaf.org/viaf/177423171,https://www.wikidata.org/entity/Q585962,
5591,civil rights movement,http://id.loc.gov/authorities/names/no2008123803,,http://id.worldcat.org/fast/1778933,,,https://www.wikidata.org/entity/Q13406660,
5592,Civil Rights Movement -- Hip-hop generation,,,,,,,
5594,Civil Rights Movement -- Limits,,,,,,,
5596,Civil Rights Movement -- Response to hip-hop generation,,,,,,,
5605,Color-blindness -- Legal discourse,,,,,,,
5609,commodification,http://id.loc.gov/authorities/subjects/sh2011003138,,http://id.worldcat.org/fast/1893315,,,https://www.wikidata.org/entity/Q1780322,
5622,Copyright law. -- Assumption of race neutrality,,,,,,,
5625,Criticism,http://id.loc.gov/authorities/subjects/sh85034149,,http://id.worldcat.org/fast/883735,,,https://www.wikidata.org/entity/Q17955,
5626,Criticism -- Derivative uses,,,,,,,
5632,Criticism -- Ongoing cultural uses of texts,,,,,,,
5639,Criticism -- Stable vs. dynamic texts,,,,,,,
5641,Criticism -- Tool for redistribution of property rights,,,,,,,
5643,"Cornell, Drucilla",http://id.loc.gov/authorities/names/nr87001013,,http://id.worldcat.org/fast/221804,,https://viaf.org/viaf/266699335,https://www.wikidata.org/entity/Q2947652,
5646,"Crenshaw, Kimberle",http://id.loc.gov/authorities/names/n94100486,,,,https://viaf.org/viaf/53386293,https://www.wikidata.org/entity/Q6409990,
5647,Critical legal studies (CLS),,,,,,,
5648,critical race theory (CRT),,,,,,,
5649,"Crouch, Stanley",http://id.loc.gov/authorities/names/n88252240,,http://id.worldcat.org/fast/252701,,https://viaf.org/viaf/71526379,https://www.wikidata.org/entity/Q355531,
5653,Cultural imagination,,,,,,,
5654,Imaginary Domain,,,,,,https://www.wikidata.org/entity/Q17029402,
5659,"Delgado, Richard",http://id.loc.gov/authorities/names/no89012019,,http://id.worldcat.org/fast/256424,,https://viaf.org/viaf/22292007,https://www.wikidata.org/entity/Q7325160,
5669,"Douglass, Frederick -- Narrative of the Life of Frederick Douglass",http://id.loc.gov/authorities/names/n97075577,,http://id.worldcat.org/fast/1361832,,https://viaf.org/viaf/173888041,https://www.wikidata.org/entity/Q2904743,
5675,"Ellington, Duke",http://id.loc.gov/authorities/names/n50080187,,http://id.worldcat.org/fast/19509,,https://viaf.org/viaf/66651610,https://www.wikidata.org/entity/Q4030,
5676,"Ellis, Tray",,,,,,,
5677,"Ellison, Ralph",http://id.loc.gov/authorities/names/n50010027,,http://id.worldcat.org/fast/2922,,https://viaf.org/viaf/2481446,https://www.wikidata.org/entity/Q299965,
5690,Fair Use -- Racialized Doctrine,,,,,,,
5694,Fair Use -- Trademark,,,,,,,
5697,Federal Communications Commission,http://id.loc.gov/authorities/names/n80051251,,http://id.worldcat.org/fast/543957,,https://viaf.org/viaf/267543605,https://www.wikidata.org/entity/Q128831,
5698,rhythmic asymmetry/flow,,,,,,,
5699,"Gabel, Peter",,,,,https://viaf.org/viaf/287397037,https://www.wikidata.org/entity/Q7174148,
5704,"Gates, Henry Louis, Jr.",http://id.loc.gov/authorities/names/n81146304,,http://id.worldcat.org/fast/1820007,,https://viaf.org/viaf/79046442,https://www.wikidata.org/entity/Q561458,
5712,"Gershwin, George",http://id.loc.gov/authorities/names/n79077265,,http://id.worldcat.org/fast/39051,,https://viaf.org/viaf/61554329,https://www.wikidata.org/entity/Q123829,
5716,graffiti,http://id.loc.gov/authorities/subjects/sh99004912,,http://id.worldcat.org/fast/945846,,,https://www.wikidata.org/entity/Q17514,
5721,"Guinier, Lani",http://id.loc.gov/authorities/names/n93122862,,http://id.worldcat.org/fast/333136,,https://viaf.org/viaf/11527145,https://www.wikidata.org/entity/Q6487034,
5725,"Hansberry, Lorraine",http://id.loc.gov/authorities/names/n50017744,,http://id.worldcat.org/fast/5613,,https://viaf.org/viaf/71424350,https://www.wikidata.org/entity/Q461758,
5727,"Harris, Cheryl",http://id.loc.gov/authorities/names/no2003129535,,,,https://viaf.org/viaf/24302968,,
5731,Hip-hop -- Aesthetics defined,,,,,,,
5732,Irony,http://id.loc.gov/authorities/subjects/sh85068254,,http://id.worldcat.org/fast/979386,,,https://www.wikidata.org/entity/Q131361,
5734,Sampling,,,,,,https://www.wikidata.org/entity/Q596446,
5737,Hip-hop -- Generation,,,,,,https://www.wikidata.org/entity/Q3785725,
5738,Hip-hop -- Growth,,,,,,,
5739,Hip-hop -- Influence of legal decisions,,,,,,,
5741,Hip-hop -- Materialism,,,,,,,
5747,Hip-hop -- Relation to high culture,,,,,,,
5748,Hip-hop -- Transformative borrowing,,,,,,,
5751,"Hughes, Langston",http://id.loc.gov/authorities/names/n80014956,,http://id.worldcat.org/fast/49863,,https://viaf.org/viaf/44315795,https://www.wikidata.org/entity/Q188093,
5757,Industrial Revolution,http://id.loc.gov/authorities/subjects/sh85065935,,http://id.worldcat.org/fast/971658,,,https://www.wikidata.org/entity/Q2269,
5759,Intellectual property law,,,http://id.worldcat.org/fast/975774,closeMatch,,https://www.wikidata.org/entity/Q18657604,
5761,property,http://id.loc.gov/authorities/subjects/sh85107496,,http://id.worldcat.org/fast/1079116,,,https://www.wikidata.org/entity/Q6422240,
5763,trademark,,,http://id.worldcat.org/fast/1153892,,,https://www.wikidata.org/entity/Q167270,
5772,Irony -- Law,,,,,,,
5782,"Ellison, Ralph: The Invisible Man",http://id.loc.gov/authorities/names/no2006009070,,,,,https://www.wikidata.org/entity/Q1784288,
5786,"Jackson, Michael",http://id.loc.gov/authorities/names/n83133203,,http://id.worldcat.org/fast/1730408,,https://viaf.org/viaf/27092134,https://www.wikidata.org/entity/Q2831,
5790,Jazz,http://id.loc.gov/authorities/subjects/sh85069833,,http://id.worldcat.org/fast/982165,,,https://www.wikidata.org/entity/Q8341,
5793,"Whitehead, Colson",http://id.loc.gov/authorities/names/n98027019,,http://id.worldcat.org/fast/414921,,https://viaf.org/viaf/69151887,https://www.wikidata.org/entity/Q509662,
5794,"Johnson, Alex M.",http://id.loc.gov/authorities/names/n97101437,,http://id.worldcat.org/fast/1536191,,https://viaf.org/viaf/63299109,,
5804,"Kennedy, Randall",http://id.loc.gov/authorities/names/n96092468,,http://id.worldcat.org/fast/324088,,https://viaf.org/viaf/37164506,https://www.wikidata.org/entity/Q1120801,
5812,Ku Klux Klan,http://id.loc.gov/authorities/names/n80076145,,http://id.worldcat.org/fast/545624,,https://viaf.org/viaf/236173772,https://www.wikidata.org/entity/Q47131,
5815,Law and economics,http://id.loc.gov/authorities/subjects/sh95009376,,http://id.worldcat.org/fast/993900,,,https://www.wikidata.org/entity/Q295354,
5827,"Locke, Alain",http://id.loc.gov/authorities/names/n50050759,,http://id.worldcat.org/fast/1798922,,https://viaf.org/viaf/22939958,https://www.wikidata.org/entity/Q2120917,
5828,Locke -- John,http://id.loc.gov/authorities/names/n79090225,,http://id.worldcat.org/fast/40818,,https://viaf.org/viaf/34459614,https://www.wikidata.org/entity/Q9353,
5829,logos,http://id.loc.gov/authorities/subjects/sh96010921,,http://id.worldcat.org/fast/1002130,,,https://www.wikidata.org/entity/Q1886349,
5830,Marketing,http://id.loc.gov/authorities/subjects/sh99005342,,http://id.worldcat.org/fast/1010167,,,https://www.wikidata.org/entity/Q39809,
5834,"Mercer, Kobena",http://id.loc.gov/authorities/names/n93123233,,,,https://viaf.org/viaf/247961833,https://www.wikidata.org/entity/Q16193749,
5845,"Morrison, Toni -- Beloved",http://id.loc.gov/authorities/names/no2008161670,,http://id.worldcat.org/fast/1374324,,https://viaf.org/viaf/179309327,https://www.wikidata.org/entity/Q971767,
5849,"Morrison, Toni -- Playing in the Dark",,,http://id.worldcat.org/fast/1398384,,https://viaf.org/viaf/312510756,https://www.wikidata.org/entity/Q27554703,
5855,multicultural(ism),,,,,,,
5857,NAACP (National Association for the Advancement of Colored People),http://id.loc.gov/authorities/names/n80049704,,,,https://viaf.org/viaf/225491580,https://www.wikidata.org/entity/Q502044,
5870,Ownership -- Cultural,,,,,,,
5871,Ownership -- Economic,,,http://id.worldcat.org/fast/976155,closeMatch,,,
5875,Ownership -- Owning the self,,,,,,,
5879,Ownership -- Visual culture,,,,,,,
5888,Pastiche,http://id.loc.gov/authorities/subjects/sh85098556,,http://id.worldcat.org/fast/1054514,,,https://www.wikidata.org/entity/Q1128018,
5889,personhood,,,,,,https://www.wikidata.org/entity/Q7170675,
5890,"Picasso, Pablo",http://id.loc.gov/authorities/names/n78086005,,http://id.worldcat.org/fast/28123,,https://viaf.org/viaf/15873,https://www.wikidata.org/entity/Q5593,
5892,"Piper, Adrian",http://id.loc.gov/authorities/names/n78012980,,http://id.worldcat.org/fast/22607,,https://viaf.org/viaf/115348428,https://www.wikidata.org/entity/Q373948,
5910,Post–Civil Rights era -- Cultural production,,,,,,,
